dob,fighter_id,height,n_draw,n_loss,n_win,name,reach,sig_str_abs_pM,sig_str_def_pct,sig_str_land_pM,sig_str_land_pct,stance,sub_avg,td_avg,td_def_pct,td_land_pct,weight
"Dec 12, 1984",523fa774700d7d3f,"5' 11""",0,9,20,Court McGee,"75""",3.8,0.61,4.86,0.35,Orthodox,0.4,1.71,0.63,0.21,170 lbs.
"Nov 20, 1976",d90b630e0561818b,"6' 10""",0,5,13,Gan McGee,--,2.31,0.59,2.2,0.29,Orthodox,0.0,0.65,0.83,0.25,265 lbs.
"Oct 04, 1982",e4e0993befecdaf8,"6' 6""",0,2,12,Liam McGeary,--,1.92,0.5,1.28,0.48,,2.5,0.51,0.0,1.0,205 lbs.
"Jul 27, 1978",1fd4fbdcc67de844,"6' 0""",0,7,12,Drew McFedries,"72""",4.56,0.52,5.13,0.51,Southpaw,0.7,1.42,0.56,1.0,185 lbs.
"Jan 04, 1980",49c29e57d4e2be6f,"6' 6""",0,4,6,Justin McElfresh,--,12.79,0.41,4.59,0.26,Orthodox,0.0,0.0,0.0,0.0,205 lbs.
"Aug 13, 1991",a3f8356ace5e3eb5,"5' 7""",0,1,2,Miles McDonald,--,4.0,0.43,5.1,0.45,,1.0,0.0,1.0,0.0,115 lbs.
--,b507a76087e3ed9f,--,0,5,9,Josh McDonald,--,3.4,0.33,0.8,0.57,,0.0,9.0,0.0,0.5,185 lbs.
"Jan 15, 1991",d0314416a7f26527,"5' 9""",0,4,17,Michael McDonald,"70""",2.76,0.57,2.69,0.42,Orthodox,1.4,1.09,0.52,0.66,135 lbs.
--,08ae3100bf2100ed,--,0,0,1,Scott McDonald,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,--
"Feb 06, 1965",d52ef694108f8235,"5' 11""",0,1,1,Michael McDonald,--,0.4,0.5,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,205 lbs.
"May 03, 1983",5cafbc97dba2e797,"6' 3""",0,10,28,Robert McDaniel,"75""",1.98,0.56,1.64,0.44,Southpaw,1.4,0.93,0.5,0.5,185 lbs.
"Feb 18, 1976",75f871836d41f90f,"6' 1""",2,5,11,Justin McCully,"73""",2.02,0.46,1.58,0.37,Orthodox,0.0,1.28,0.43,0.44,225 lbs.
"May 26, 1977",11e3fd7546359fc5,"5' 9""",0,8,19,Rob McCullough,"69""",2.84,0.59,2.47,0.36,Orthodox,0.0,0.46,0.68,1.0,155 lbs.
"Nov 05, 1986",eff47295daf721a6,"6' 4""",0,5,14,Tamdan McCrory,"76""",1.6,0.46,2.07,0.49,Switch,2.5,2.28,0.33,0.5,185 lbs.
"Sep 24, 1981",baed16f18348908e,"6' 0""",0,5,8,Kris McCray,"76""",2.57,0.54,2.69,0.45,Orthodox,0.0,2.88,0.38,0.55,170 lbs.
"Jul 17, 1976",008dc37cca279def,"6' 7""",0,7,17,Sean McCorkle,"81""",2.48,0.52,0.85,0.44,Orthodox,4.2,2.12,0.33,0.4,265 lbs.
"Aug 06, 1980",da97d6c97d09c030,"5' 10""",0,5,10,Charles McCarthy,"71""",4.03,0.56,0.18,0.12,Orthodox,2.7,2.67,0.0,0.6,185 lbs.
"May 04, 1990",51018a31ddf31eb2,"5' 4""",0,3,10,Molly McCann,"62""",4.7,0.66,5.75,0.49,Orthodox,0.7,2.01,0.33,0.29,125 lbs.
"May 07, 1984",701e057d63c124d9,"5' 5""",1,5,13,Ian McCall,"64""",3.25,0.67,3.59,0.39,Orthodox,0.0,2.08,0.88,0.3,125 lbs.
"Mar 09, 1986",443f60bec7c3c3d5,"6' 1""",0,3,8,Michael McBride,--,5.85,0.4,4.08,0.48,Orthodox,1.2,1.85,0.3,0.42,155 lbs.
--,ef6f45095119d416,--,0,3,1,Bobby McAndrews,--,1.03,0.5,2.56,0.83,Orthodox,7.7,0.0,0.33,0.0,--
"Aug 23, 1983",7e7d81bf162a5ec1,"5' 8""",0,7,14,Scott McAfee,--,1.33,0.5,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,155 lbs.
"Mar 25, 1997",70d2329a92864fdb,"5' 7""",0,1,8,Sabina Mazo,"70""",3.27,0.66,6.44,0.45,Orthodox,0.0,1.33,0.88,1.0,125 lbs.
"Aug 19, 1988",016a8d958883167c,"5' 6""",0,4,6,Gina Mazany,"68""",3.14,0.49,2.75,0.49,Southpaw,0.0,3.14,0.2,0.7,135 lbs.
--,1b41c21d947d6f2f,"5' 7""",0,1,0,Brooke Mayo,--,3.2,0.63,1.92,0.34,,2.1,3.2,0.0,0.6,125 lbs.
"May 09, 1979",7d96bc577e5178b2,"5' 9""",1,7,13,Gray Maynard,"70""",2.64,0.66,1.92,0.32,Orthodox,0.7,2.91,0.81,0.47,155 lbs.
"Jan 16, 1992",1a9480fc288e55d7,"6' 6""",0,4,7,Don'Tale Mayes,"81""",4.64,0.41,4.19,0.45,Orthodox,0.0,0.0,0.6,0.0,260 lbs.
"Apr 14, 1981",2c6e81426dd7573c,"6' 8""",0,3,9,Jack May,--,3.29,0.33,1.52,0.38,Switch,0.0,0.91,0.2,0.33,255 lbs.
"Oct 23, 1986",c32fdfe75cda5b22,"6' 1""",0,10,13,Jeremy May,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,185 lbs.
"Dec 16, 1978",a16ce18149021139,"5' 8""",0,4,7,Elaina Maxwell,--,2.4,0.53,2.07,0.6,Orthodox,1.0,0.0,0.5,0.0,145 lbs.
"Jul 01, 1997",f29a6350c69f4a33,"5' 3""",0,2,7,Miranda Maverick,"65""",0.0,0.0,0.0,0.0,Southpaw,0.0,0.0,0.0,0.0,125 lbs.
"Jan 04, 1971",ccdd90bd1fc7dab6,"6' 0""",0,8,27,Vladimir Matyushenko,"74""",1.62,0.59,1.9,0.44,Orthodox,0.1,3.25,0.7,0.46,205 lbs.
--,d3b5ad3b15a64a18,--,0,1,0,Francesco Maturi,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,--
--,c933d423ebdbbbdb,"6' 2""",0,4,1,John Matua,--,0.0,0.0,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,400 lbs.
--,6e2b1d631832921d,--,0,4,5,Claudio Mattos,--,3.53,0.0,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,185 lbs.
"Aug 19, 1994",a845f0735bc67405,"5' 11""",0,4,16,Jake Matthews,"73""",2.16,0.62,2.98,0.46,Orthodox,0.7,2.2,0.68,0.41,170 lbs.
--,18e4f61f16f458c6,"5' 11""",0,7,8,AJ Matthews,--,4.96,0.51,5.11,0.52,,0.0,0.0,1.0,0.0,185 lbs.
--,990060b2a68a7b82,"5' 6""",11,16,12,Naoki Matsushita,--,2.2,0.63,3.3,0.32,Orthodox,0.0,1.5,0.0,1.0,155 lbs.
"Mar 07, 1986",2fb6f197d1fbc779,"5' 7""",1,3,15,Koichiro Matsumoto,--,3.5,0.31,1.9,0.26,,0.0,0.0,0.0,0.0,145 lbs.
"Dec 05, 1972",cd42bbe8887bba90,"5' 9""",7,29,13,Daijiro Matsui,--,1.69,0.55,0.84,0.45,Orthodox,0.4,1.83,0.43,0.3,200 lbs.
"Feb 27, 1986",3a524c6700addc24,"5' 7""",0,8,13,Tateki Matsuda,--,3.43,0.69,3.2,0.34,Orthodox,0.0,0.0,0.16,0.0,125 lbs.
"Nov 12, 1984",47b9e0e7703a4868,"5' 11""",0,14,35,Jorge Masvidal,"74""",3.0,0.65,4.2,0.47,Orthodox,0.4,1.57,0.77,0.59,170 lbs.
"Jul 31, 1994",ca743f96dd2063d5,"5' 3""",0,1,2,Tiffany Masters,"65""",2.58,0.5,3.53,0.62,Orthodox,0.0,3.06,0.0,0.6,115 lbs.
"Sep 12, 1984",883922e5cd6d8473,"5' 10""",0,9,26,Jameel Massouh,"72""",2.62,0.55,1.91,0.54,Orthodox,0.7,0.67,0.5,0.15,145 lbs.
"Nov 01, 1982",5b2d7906aa894274,"6' 2""",0,9,13,Mike Massenzio,"73""",3.59,0.54,2.08,0.45,Southpaw,1.4,2.74,0.5,0.24,185 lbs.
"Apr 24, 1983",c046100aea0dba9a,"5' 7""",1,9,12,Shoji Maruyama,--,0.27,0.55,1.4,0.63,Orthodox,0.0,0.0,0.54,0.0,139 lbs.
"Apr 20, 1982",a17322f99ddfd8e9,"6' 1""",0,10,16,Bristol Marunde,"75""",4.4,0.47,1.42,0.21,Orthodox,0.0,1.6,0.14,0.33,170 lbs.
--,69d3fa376ff2595e,--,0,1,1,Max Martyniouk,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,155 lbs.
"Nov 11, 1988",7413b80dbb0f8f9f,"6' 0""",0,3,19,Lucas Martins,"72""",4.14,0.6,2.87,0.35,Southpaw,0.5,0.0,0.76,0.0,145 lbs.
"Dec 16, 1982",7dcf06c1967801c1,"5' 10""",0,9,28,Adriano Martins,"72""",2.14,0.65,1.8,0.38,Southpaw,0.4,0.83,0.81,0.8,155 lbs.
"May 19, 1978",563d051c9e769b24,"6' 7""",0,8,9,Wagner da Conceicao Martins,--,5.43,0.42,1.91,0.37,Orthodox,0.0,2.2,1.0,1.0,390 lbs.
"Jul 17, 1991",3e708ce33b6b18e6,"5' 10""",0,4,12,Victor Martinez,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,155 lbs.
"Mar 25, 1996",c0386644627a7ee5,"5' 10""",0,1,6,Mana Martinez,--,0.0,0.0,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,135 lbs.
--,f8c2aba4815876b5,"5' 9""",0,6,9,Andrew Martinez,--,2.3,0.47,3.4,0.31,,0.0,1.5,0.0,0.5,215 lbs.
"Aug 19, 1983",8851bb0418d27d28,"5' 9""",0,11,29,Poppies Martinez,--,2.16,0.51,2.88,0.5,,9.2,1.54,0.5,0.33,145 lbs.
"Apr 20, 1994",f2477cf43c4975cc,"5' 8""",0,3,12,Jonathan Martinez,"70""",3.46,0.57,4.22,0.5,Southpaw,0.0,0.64,0.46,0.37,135 lbs.
"Aug 07, 1983",76729a829623e266,"5' 7""",0,4,9,Henry Martinez,"69""",4.01,0.6,2.79,0.25,Southpaw,0.0,0.0,0.8,0.0,155 lbs.
"Apr 22, 1984",feffee4fc6da3aa3,"5' 10""",1,20,42,Alonzo Martinez,--,7.33,0.52,3.07,0.27,,0.0,0.0,0.0,0.0,155 lbs.
"Jun 14, 1985",8a9c6c4301f6d088,"5' 6""",0,8,21,Danny Martinez,"67""",3.77,0.63,2.73,0.28,Orthodox,0.0,3.0,0.36,0.45,125 lbs.
--,577ec7e108b94be3,"6' 0""",0,2,0,Rainy Martinez,--,0.0,0.0,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,199 lbs.
"Apr 19, 1990",9acf42aebe9bb895,"6' 2""",0,1,7,Michal Martinek,--,4.29,0.51,2.45,0.53,Southpaw,0.0,0.0,0.0,0.0,230 lbs.
"Jan 29, 1994",19b7738321cfae42,"5' 4""",0,3,6,Mallory Martin,"63""",5.6,0.6,4.56,0.59,Orthodox,0.0,3.53,0.25,0.62,115 lbs.
"Dec 11, 1989",5331b25a60417ffb,"6' 0""",0,6,17,Anthony Rocco Martin,"73""",2.59,0.58,2.68,0.37,Orthodox,1.0,0.71,0.68,0.27,170 lbs.
--,325550dab63fb25a,"5' 9""",0,8,6,Joe Martin,--,2.4,0.45,0.73,0.4,,0.0,0.0,0.16,0.0,170 lbs.
--,92c96df8bdab5fea,"6' 0""",0,2,0,Dave Martin,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,205 lbs.
--,3da19339ee7051d5,"6' 0""",0,3,4,Justin Martin,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,185 lbs.
--,abbc4fc02e0d84b3,--,0,1,0,Eric Martin,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,--
"Oct 10, 1980",6a92caba39b64752,"5' 8""",0,11,23,Terry Martin,"71""",3.13,0.54,2.82,0.43,Orthodox,0.0,3.1,0.92,0.42,185 lbs.
"Dec 19, 1989",045f25b3a4c08e81,"6' 0""",0,9,23,Jack Marshman,"73""",3.54,0.57,2.64,0.28,Orthodox,0.0,0.0,0.2,0.0,185 lbs.
"Aug 24, 1984",0a2813f89a758ff7,"6' 2""",0,4,8,David Marshall,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,170 lbs.
"Sep 09, 1975",0c1773639c795466,"5' 10""",0,8,18,Doug Marshall,--,4.02,0.6,6.99,0.46,Orthodox,2.4,0.0,0.66,0.0,205 lbs.
"Jul 07, 1980",a08d909a5be6f410,"6' 2""",0,4,10,Eliot Marshall,"77""",2.39,0.67,1.93,0.27,Orthodox,0.9,0.47,0.79,0.33,205 lbs.
--,4c91eb190d5e0dd9,--,0,7,5,CJ Marsh,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,--
"Sep 15, 1970",b6b12014698cc345,"6' 0""",0,7,8,John Marsh,--,2.23,0.4,0.83,0.42,Orthodox,0.4,0.43,0.54,1.0,265 lbs.
--,e8efeb9cf33b1941,--,0,2,3,Cesar Marscucci,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,--
"Jan 26, 1981",aa03a3ca00ac6827,"6' 0""",0,6,16,Carmelo Marrero,"73""",2.04,0.54,0.84,0.34,Orthodox,0.9,3.21,0.36,0.36,205 lbs.
"May 08, 1990",d0e1b42d41dab603,"6' 2""",0,2,7,Julian Marquez,"75""",3.33,0.53,3.8,0.4,Orthodox,3.0,0.0,0.52,0.0,185 lbs.
"Apr 20, 1979",a8e6a69796280f17,"6' 0""",2,19,35,Nate Marquardt,"74""",2.32,0.55,2.71,0.49,Orthodox,0.8,1.87,0.7,0.51,185 lbs.
"Nov 08, 1985",c7be22a47a58365a,"5' 7""",0,9,8,Christina Marks,"69""",3.0,0.64,5.0,0.58,Orthodox,0.0,7.5,0.0,1.0,125 lbs.
"Aug 10, 1985",4a57ebb14315b251,"5' 4""",1,9,10,Randa Markos,"63""",3.31,0.6,2.96,0.41,Orthodox,0.2,1.35,0.58,0.28,115 lbs.
"Mar 25, 1982",23a16ebe733e3041,"6' 0""",0,6,17,Rory Markham,"71""",10.27,0.45,1.98,0.21,Orthodox,0.0,0.0,0.0,0.0,170 lbs.
"Apr 21, 1988",bd21a1e3d41c97ee,"6' 1""",0,5,17,Ronny Markes,"75""",2.43,0.45,2.17,0.53,Orthodox,0.5,3.13,1.0,0.4,185 lbs.
"Sep 02, 1986",23a6e307077c6ccc,"5' 10""",0,4,10,Enrique Marin,--,3.0,0.5,1.43,0.33,,1.0,2.5,0.6,0.38,170 lbs.
"Oct 12, 1986",72e5e5a6edfa8223,"6' 1""",0,6,6,Marcos Mariano,"76""",2.11,0.43,0.25,0.27,Switch,0.0,0.0,0.28,0.0,155 lbs.
"Jan 04, 1982",b35ba64b6a2bbcb3,"5' 5""",0,7,37,Jose Maria,--,3.98,0.52,3.2,0.53,Orthodox,2.3,2.32,0.33,0.27,125 lbs.
"Dec 03, 1977",ff4c3ab594c7fac3,"5' 9""",0,6,13,Cristiano Marcello,"72""",3.61,0.58,2.56,0.33,Orthodox,0.9,0.44,0.2,0.11,155 lbs.
"Feb 18, 1980",1e1dbd1cc5a7469e,"6' 1""",0,6,17,Jimi Manuwa,"79""",3.97,0.49,3.43,0.54,Orthodox,0.4,0.53,0.7,0.18,205 lbs.
"Jul 21, 1987",a23e63184c65f5b8,"5' 9""",2,7,9,Chris Manuel,--,2.67,0.66,2.53,0.4,Orthodox,0.0,1.0,1.0,0.2,135 lbs.
--,0eef1bf99afd4ff2,"6' 1""",0,5,12,Steve Mann,--,0.66,0.57,3.18,0.7,,0.0,1.64,0.6,1.0,170 lbs.
"Jul 07, 1986",a0602dd050bebefc,"6' 1""",0,4,9,Jon Manley,--,4.33,0.45,1.13,0.2,Orthodox,0.0,1.0,0.2,0.07,170 lbs.
"Dec 27, 1976",b6c6d1731ff00eeb,"5' 5""",0,4,2,Melchor Manibusan,--,5.79,0.15,1.58,0.54,Southpaw,0.0,0.0,0.0,0.0,154 lbs.
"May 11, 1976",e5767ed355a937c2,"5' 9""",1,14,30,Melvin Manhoef,--,2.64,0.51,3.52,0.48,Orthodox,0.0,0.33,0.78,0.25,185 lbs.
--,9297ce6eee046f7a,--,0,3,0,Michael Mangan,--,4.52,0.46,1.94,0.33,,0.0,19.35,1.0,0.5,155 lbs.
"Jun 27, 1991",6e9f40c706f91f32,"5' 10""",0,1,12,Nate Maness,"72""",3.27,0.37,1.4,0.42,Orthodox,0.0,1.0,0.87,1.0,135 lbs.
"Feb 01, 1980",725a834930c2b5bf,"5' 9""",0,2,3,Troy Mandaloniz,--,4.71,0.63,3.52,0.56,Orthodox,0.0,3.1,0.57,0.66,170 lbs.
--,dd6103dd7127db1d,"6' 0""",1,1,5,Mike Malott,--,4.53,0.51,4.53,0.36,,0.0,2.0,0.0,0.33,145 lbs.
--,d4270315cbcf2569,"6' 1""",0,0,4,Jacob Malkoun,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,185 lbs.
--,a314687f372b2cec,"5' 11""",0,4,6,Carl Malenko,--,0.0,0.0,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,200 lbs.
"May 16, 1986",d38e8c6ae2dfc051,"5' 8""",0,4,28,Nazareno Malegarie,--,3.27,0.69,3.87,0.34,,0.0,1.0,0.0,0.33,155 lbs.
"Aug 23, 1991",b60c980f79b87ce8,"5' 9""",0,0,4,Bea Malecki,"74""",6.14,0.62,6.78,0.46,Orthodox,1.4,0.0,0.78,0.0,135 lbs.
--,e5ce754b01f922be,"5' 6""",0,4,2,Marvin Maldonado,--,3.47,0.43,0.87,0.56,,0.0,0.0,0.2,0.0,135 lbs.
"Mar 17, 1980",1fb80f46d3c105d9,"6' 1""",0,11,23,Fabio Maldonado,"75""",4.31,0.53,5.29,0.58,Orthodox,0.6,0.44,0.61,0.57,205 lbs.
--,110404b505fb562c,"5' 11""",0,2,4,Jeremy Malaterre,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,155 lbs.
"Apr 19, 1983",57ab4d7c0bc09a30,"5' 4""",0,8,20,Zach Makovsky,"64""",2.24,0.62,1.94,0.43,Southpaw,0.3,3.71,0.56,0.3,125 lbs.
"Feb 13, 1970",3d481aa374c954a1,"5' 6""",0,1,0,Aliev Makhmud,--,2.24,0.36,1.12,0.3,Southpaw,0.0,2.1,0.0,0.5,195 lbs.
"Oct 27, 1991",275aca31f61ba28c,"5' 10""",0,1,18,Islam Makhachev,"70""",0.76,0.72,2.1,0.56,Orthodox,0.8,3.4,0.93,0.68,155 lbs.
"May 03, 1985",c21a036b4e012f1c,"5' 8""",0,7,17,John Makdessi,"68""",3.76,0.7,5.36,0.51,Orthodox,0.0,0.0,0.88,0.0,155 lbs.
"Jan 07, 1989",938ad489fb7a1f31,"5' 8""",1,2,15,Levan Makashvili,"68""",2.07,0.61,2.87,0.54,Orthodox,0.0,3.67,0.85,0.42,145 lbs.
"Oct 06, 1988",8e1f36476ef02a6a,"5' 4""",1,6,18,Jennifer Maia,"64""",3.92,0.53,4.08,0.39,Orthodox,0.2,0.23,0.7,0.5,125 lbs.
"Nov 06, 1977",427b5953ac8e3a27,"6' 1""",0,10,28,Demian Maia,"72""",2.03,0.63,1.82,0.43,Southpaw,1.0,2.55,0.61,0.26,170 lbs.
"Nov 30, 1986",7a9c1bb08a743d7f,"5' 9""",0,3,8,Klayton Mai,--,1.02,0.63,1.53,0.42,,7.7,3.83,0.0,1.0,125 lbs.
"Feb 01, 1967",ae58685caf8e4a0d,"6' 3""",1,7,20,Bill Mahood,--,3.59,0.17,1.54,0.85,Orthodox,3.9,0.0,0.0,0.0,200 lbs.
--,118463dd8db16e7f,--,0,2,1,Michelle Maher,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,145 lbs.
--,fb0b6593cec84356,--,1,4,10,Lolohea Mahe,--,6.92,0.4,1.71,0.29,,0.0,2.44,0.0,0.4,--
"May 19, 1983",1a7745388839e52b,"5' 9""",0,9,24,John Maguire,"69""",2.44,0.65,1.41,0.41,Southpaw,1.1,2.8,0.77,0.46,155 lbs.
"Mar 01, 1991",87aa9fb63d6b51a1,"6' 1""",0,1,18,Zabit Magomedsharipov,"73""",3.0,0.64,4.89,0.48,Orthodox,0.8,5.22,0.77,0.56,145 lbs.
"Nov 26, 1986",369e1ce458ef50a6,"6' 3""",0,1,14,Ruslan Magomedov,"78""",1.47,0.66,4.02,0.47,Orthodox,0.0,0.33,0.88,1.0,242 lbs.
"Nov 29, 1984",7ea1f74cef32f906,"5' 9""",0,2,20,Rashid Magomedov,"70""",3.05,0.54,4.4,0.49,Orthodox,0.2,0.67,0.89,0.57,155 lbs.
--,e7e970d508529bf3,"6' 0""",1,8,22,Ibragim Magomedov,--,3.86,0.42,0.26,0.04,Orthodox,0.0,0.0,0.0,0.0,250 lbs.
"Aug 03, 1987",84b3e7d38f2d2ec5,"6' 3""",0,8,23,Neil Magny,"80""",2.17,0.57,3.95,0.47,Orthodox,0.3,2.55,0.58,0.44,170 lbs.
"Aug 02, 1983",bd878a638e0e3be3,"5' 1""",0,9,11,Angela Magana,"65""",4.92,0.42,1.53,0.28,Orthodox,0.4,0.4,0.28,0.25,115 lbs.
--,2015c944226ad2df,--,0,2,6,Brandon Magana,--,0.0,0.0,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,170 lbs.
--,8db1b36dde268ef6,--,0,1,1,Eric Magana,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,--
"Apr 08, 1981",7a613f78dd7ee8f8,"5' 9""",0,4,13,Bernardo Magalhaes,--,3.37,0.68,1.8,0.27,Orthodox,0.5,0.0,0.0,0.0,155 lbs.
"Dec 14, 1987",0c5c66ddd1886b83,"6' 1""",0,3,10,Caio Magalhaes,"73""",2.78,0.56,2.27,0.4,Orthodox,1.6,1.05,0.58,0.15,185 lbs.
"Jul 30, 1971",1b583c64c23f0c7f,--,0,1,2,Vinicius Magalhaes,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,145 lbs.
"Jul 02, 1984",88a9bc81271ccd89,"6' 3""",0,9,14,Vinny Magalhaes,"75""",3.97,0.68,2.14,0.24,Orthodox,0.8,1.55,0.66,0.44,205 lbs.
"Apr 25, 1989",8bbc0cfc01bc1ba1,"5' 10""",0,4,13,Leonardo Mafra,"70""",4.38,0.43,4.55,0.48,Orthodox,0.4,2.12,0.69,0.83,155 lbs.
"Oct 31, 1981",a4bf17bd3ba3423b,"5' 7""",5,16,35,Yoshiro Maeda,"68""",2.55,0.63,2.36,0.33,Southpaw,0.7,2.93,0.5,0.51,139 lbs.
"Sep 23, 1984",da0995f19b749cfa,"5' 8""",0,0,10,Mark Madsen,"72""",2.53,0.46,2.28,0.42,Orthodox,0.0,8.33,0.0,0.64,155 lbs.
"Feb 12, 1980",7691a80e6ca3e55b,"6' 0""",0,2,8,Jon Madsen,"72""",1.18,0.81,2.46,0.41,Orthodox,0.0,1.32,0.7,0.71,240 lbs.
--,a8d521d913df4e31,"6' 0""",0,3,5,Ryan Madigan,--,3.35,0.47,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,170 lbs.
"Nov 12, 1990",68c7ad953455c73f,"6' 0""",1,3,9,Don Madge,"72""",0.74,0.67,2.08,0.52,Southpaw,0.7,2.22,0.8,0.25,155 lbs.
"Jun 20, 1978",e25bcbcdaf6537a1,"5' 11""",0,6,14,Reza Madadi,"73""",3.31,0.66,2.51,0.46,Orthodox,0.5,3.17,0.89,0.33,155 lbs.
--,dedc3bb440d09554,"5' 9""",0,18,26,Anthony Macias,--,0.0,0.0,0.0,0.0,Switch,0.0,0.0,0.0,0.0,185 lbs.
"Nov 30, 1981",cd7bafbeee1f29a0,"5' 11""",0,5,14,War Machine,--,3.17,0.43,2.32,0.6,Orthodox,0.0,1.16,0.4,0.5,170 lbs.
"May 30, 1978",f7a7f7118d4b01b6,"6' 1""",0,8,24,Lyoto Machida,"74""",1.57,0.61,2.59,0.53,Southpaw,0.4,1.21,0.75,0.65,185 lbs.
--,8cf90e41646491fd,"5' 4""",0,0,6,Ilima Macfarlane,--,2.93,0.65,4.13,0.43,,1.0,0.0,0.5,0.0,125 lbs.
--,39831e62d12e7ad1,--,0,1,4,Clayton MacFarlane,--,1.82,0.55,1.33,0.52,,0.0,1.05,0.37,0.33,170 lbs.
"Oct 30, 1995",4798e823ada58fe9,"5' 4""",1,4,6,Veronica Macedo,"64""",5.06,0.43,3.13,0.39,Southpaw,0.6,0.57,0.46,0.18,125 lbs.
"Mar 18, 1993",35e1f9984ed64206,"5' 11""",0,2,10,Ryan MacDonald,"71""",6.49,0.45,2.28,0.29,Switch,0.0,0.0,0.0,0.0,135 lbs.
"Jul 22, 1989",cbd5d3cdd862e90e,"6' 0""",0,4,19,Rory MacDonald,"76""",2.8,0.62,3.75,0.42,Orthodox,0.4,1.77,0.88,0.47,170 lbs.
"Sep 05, 1978",f3388d2cf7ab3f64,"6' 3""",0,4,5,Rob MacDonald,"78""",2.04,0.46,1.8,0.5,Orthodox,5.4,7.19,0.8,0.8,205 lbs.
"Jun 03, 1975",2be6596a9db33bf5,"6' 3""",0,16,25,Jason MacDonald,"80""",2.7,0.46,1.55,0.52,Orthodox,2.0,1.43,0.35,0.16,185 lbs.
"Jul 01, 1991",ed74afc8b5b47a61,"5' 11""",0,3,9,William Macario,"75""",3.96,0.65,4.92,0.54,Orthodox,0.0,1.85,0.78,0.45,170 lbs.
"Sep 09, 1988",98a6b2361045898f,"5' 11""",3,11,16,Dong Hyun Ma,"70""",4.1,0.54,2.84,0.41,Orthodox,0.0,1.27,0.33,0.53,155 lbs.
--,2b6fc1c02736833d,"5' 8""",0,0,12,Umar Nurmagomedov,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,145 lbs.
"Nov 13, 1989",029e1293e609fd74,"5' 11""",1,3,15,Abubakar Nurmagomedov,"72""",0.71,0.81,1.41,0.44,Orthodox,0.0,5.29,0.0,1.0,170 lbs.
"Apr 05, 1992",0fd5f4b838e890cc,"5' 8""",0,2,13,Said Nurmagomedov,"70""",2.34,0.61,4.22,0.44,Orthodox,0.0,0.46,0.66,0.07,135 lbs.
"Sep 20, 1988",032cc3922d871c7f,"5' 10""",0,0,28,Khabib Nurmagomedov,"70""",1.65,0.67,4.11,0.49,Orthodox,0.7,5.35,0.84,0.47,155 lbs.
"Jul 23, 1992",efc67b07eed39794,"5' 4""",0,1,6,Istela Nunes,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,115 lbs.
"May 30, 1988",80fa8218c99f9c58,"5' 8""",0,4,20,Amanda Nunes,"69""",2.47,0.57,4.44,0.51,Orthodox,0.7,2.53,0.84,0.53,145 lbs.
"Nov 30, 1982",3a24769a4855040a,"5' 6""",0,7,19,Diego Nunes,"67""",2.59,0.58,2.72,0.43,Orthodox,0.6,1.18,0.65,0.44,145 lbs.
"Feb 03, 1984",64360e618823a8e4,"5' 9""",1,8,11,Phillipe Nover,"72""",2.48,0.56,1.79,0.35,Orthodox,0.7,0.99,0.44,0.28,145 lbs.
"Jun 08, 1979",459e4dc69ec669b2,"6' 0""",1,3,11,Jason Novelli,--,3.55,0.66,1.73,0.24,Orthodox,0.0,0.7,1.0,0.33,155 lbs.
"Mar 02, 1981",9e8e5c529057fe60,"5' 11""",0,5,13,Jonatas Novaes,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,170 lbs.
"Mar 15, 1973",f21a3d68fb9df387,"5' 10""",0,1,7,Scott Norton,--,0.34,0.6,0.67,0.3,Orthodox,0.0,2.52,0.0,0.25,170 lbs.
